mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	18								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	19								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	20								
2	2	7	7	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	21								
2	2	7	7	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	22								
2	2	7	7	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	23								
2	2	7	7	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	24								
2	2	15/2	15/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	25								
2	2	31/4	31/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	26								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	27								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	28								
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	29								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	30								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	31								
2	2	4	4	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	32								
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	33								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	34								
3	3	8	8	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	35								
3	3	9	9	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p							
3	3	9	9	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	36								
3	3	10	10	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	37								0
3	3	43/4	43/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	38								0
3	3	87/8	87/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	39								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	40								
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	41								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	42								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	43								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	44								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	45								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	46								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	47								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	48								
4	4	12	12	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	49								1
4	4	51/4	51/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	50								1
4	4	103/8	103/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	51								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	52								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	53								
4	4	15	15	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	54								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	55								
4	4	31/2	31/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	56								
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	57								
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	58								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	59								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	60								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	61								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	62								
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	63								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	64								
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	65								
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	66								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	67								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	68								
5	5	19	19	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	69								
5	5	19	19	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	70								
5	5	19	19	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	71								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	72								
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	73								
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	74								
5	5	16	16	0.0	0	0	Dynamic	4/4	1	2	0					f							
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	75								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	76								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	77								
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	78								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	79								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	80								
5	5	16	16	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	81								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	82								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	83								
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	84								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	85								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	86								
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	87								
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	88								
6	6	23	23	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	89								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	90								
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	91								
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	92								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	93								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	94								
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	95								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	96								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	97								
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	98								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	99								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	100								
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	101								
7	7	25	25	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p							
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	102								
7	7	26	26	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	103								2
7	7	107/4	107/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	104								2
7	7	215/8	215/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	105								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	106								
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	107								
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	108								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	109								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	110								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	111								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	112								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	113								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	114								
8	8	28	28	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	115								
8	8	115/4	115/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	116								
8	8	231/8	231/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	117								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	118								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	119								
8	8	31	31	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	120								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	121								
8	8	63/2	63/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	122								
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	123								
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	124								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	125								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	126								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	127								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	128								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	129								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	130								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	131								
9	9	32	32	0.0	0	0	Dynamic	4/4	1	1	0					f							
9	9	32	32	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	132								
9	9	129/4	129/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	133								
9	9	65/2	65/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	134								
9	9	131/4	131/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	135								
9	9	33	33	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	136								
9	9	133/4	133/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	137								
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	138								
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	139								
9	9	34	34	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	140								
9	9	137/4	137/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	141								
9	9	69/2	69/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	142								
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	143								
9	9	35	35	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	144								
9	9	141/4	141/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	145								
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	146								
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	147								
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	148								
9	9	33	33	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	149								
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	150								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	151								
9	9	35	35	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	152								
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	153								
10	10	36	36	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	154								
10	10	145/4	145/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	155								
10	10	73/2	73/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	156								
10	10	147/4	147/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	157								
10	10	37	37	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	158								
10	10	149/4	149/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	159								
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	160								
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	161								
10	10	38	38	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	162								
10	10	153/4	153/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	163								
10	10	77/2	77/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	164								
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	165								
10	10	39	39	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	166								
10	10	157/4	157/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	167								
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	168								
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	169								
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	170								
10	10	37	37	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	171								
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	172								
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	173								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	174		ornamentTrill						
11	11	40	40	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	175								
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	176								
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	177								
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	178								
11	11	41	41	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	179								
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	180								
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	181								
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	182								
11	11	42	42	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	183								
11	11	169/4	169/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	184								
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	185								
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	186								
11	11	43	43	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	187								
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	188								
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	189								
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	190								
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	191								
11	11	41	41	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	192								
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	193								
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	194								
11	11	43	43	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	195								
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	196								
12	12	44	44	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	197								
12	12	177/4	177/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	198								
12	12	89/2	89/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	199								
12	12	179/4	179/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	200								
12	12	45	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	201								
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	202								
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	203								
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	204								
12	12	46	46	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	205								
12	12	185/4	185/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	206								
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	207								
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	208								
12	12	47	47	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	209								
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	210								
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	211								
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	212								
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	213								
12	12	45	45	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	214								
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	215								
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	216								
12	12	47	47	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	217								
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	218								
13	13	48	48	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	219								
13	13	193/4	193/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	220								
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	221								
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	222								
13	13	49	49	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	223								
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	224								
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	225								
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	226								
13	13	50	50	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	227								
13	13	201/4	201/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	228								
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	229								
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	230								
13	13	51	51	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	231								
13	13	205/4	205/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	232								
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	233								
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	234								
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	235								
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	236								
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	237								
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	238								
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	239								
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	240								
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	241								
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	242								
14	14	52	52	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	243								
14	14	209/4	209/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	244								
14	14	105/2	105/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	245								
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	246								
14	14	53	53	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	247								
14	14	213/4	213/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	248								
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	249								
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	250								
14	14	54	54	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	251								
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	252								
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	253								
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	254								
14	14	55	55	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	255								
14	14	221/4	221/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	256								
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	257								
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	258								
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	259								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	260								
14	14	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	261								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	262								
14	14	54	54	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	263								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	264								
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	265								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	266								
15	15	56	56	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	267								
15	15	225/4	225/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	268								
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	269								
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	270								
15	15	57	57	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	271								
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	272								
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	273								
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	274								
15	15	58	58	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	275								
15	15	233/4	233/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	276								
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	277								
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	278								
15	15	59	59	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	279								
15	15	237/4	237/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	280								
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	281								
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	282								
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	283								
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	284								
15	15	57	57	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	285								
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	286								
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	287								
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	288								
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	289								
