mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	596						
33	33	128	128	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	597						
33	33	261/2	261/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	598						
33	33	523/4	523/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	599						
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	600						
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	601						
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	602						
33	33	261/2	261/2	0.25	5/8	5/8	Chord	4/4	1	3	1/16	1/16	1	603						
33	33	523/4	523/4	0.25	11/16	11/16	Chord	4/4	1	3	1/16	1/16	1	604						
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	3	1/8	1/8	1	605						
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	1	3	1/16	1/16	1	606						
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	1	3	1/16	1/16	1	607						
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	608						
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	609						
34	34	132	132	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	610						
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	611						
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	612						
34	34	132	132	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	613						
34	34	269/2	269/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	614						
34	34	539/4	539/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	615						
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	616						
34	34	271/2	271/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	617						
34	34	543/4	543/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	618						
34	34	132	132	1.0	0	0	Chord	4/4	1	3	1/4	1/4	1	619						
34	34	269/2	269/2	0.25	5/8	5/8	Chord	4/4	1	3	1/16	1/16	1	620						
34	34	539/4	539/4	0.25	11/16	11/16	Chord	4/4	1	3	1/16	1/16	1	621						
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	3	1/8	1/8	1	622						
34	34	271/2	271/2	0.25	7/8	7/8	Chord	4/4	1	3	1/16	1/16	1	623						
34	34	543/4	543/4	0.25	15/16	15/16	Chord	4/4	1	3	1/16	1/16	1	624						
34	34	132	132	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	625						
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	626						
35	35	136	136	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	627						
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	628						
35	35	138	138	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	629						
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	630						
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	631						
35	35	136	136	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	632						
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	633						
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	634						
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	635						
35	35	136	136	1.0	0	0	Chord	4/4	1	3	1/4	1/4	1	636						
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	1	3	1/16	1/16	1	637						
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	1	3	1/16	1/16	1	638						
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	3	1/8	1/8	1	639						
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	3	1/8	1/8	1	640						
35	35	136	136	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	641						
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	642						
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	643						
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	644						
36	36	285/2	285/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	645						
36	36	571/4	571/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	646						
36	36	143	143	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	647						
36	36	287/2	287/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	648						
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	649						
36	36	140	140	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	650						
36	36	141	141	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	651						
36	36	285/2	285/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	652						
36	36	571/4	571/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	653						
36	36	143	143	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	654						
36	36	287/2	287/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	655						
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	656						
36	36	140	140	1.0	0	0	Chord	4/4	1	3	1/4	1/4	1	657						
36	36	142	142	1.0	1/2	1/2	Chord	4/4	1	3	1/4	1/4	1	658						
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	659						
36	36	142	142	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	660						
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	661						
37	37	144	144	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	662						
37	37	145	145	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	663						
37	37	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	664						
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	665						
37	37	295/2	295/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	666						
37	37	591/4	591/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	667						
37	37	144	144	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	668						
37	37	293/2	293/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	669						
37	37	587/4	587/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	670						
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	671						
37	37	295/2	295/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	672						
37	37	591/4	591/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	673						
37	37	293/2	293/2	0.25	5/8	5/8	Chord	4/4	1	3	1/16	1/16	1	674						
37	37	587/4	587/4	0.25	11/16	11/16	Chord	4/4	1	3	1/16	1/16	1	675						
37	37	144	144	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	676						
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	677						
38	38	148	148	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	678						
38	38	149	149	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	679						
38	38	301/2	301/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	680						
38	38	603/4	603/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	681						
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	682						
38	38	303/2	303/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	683						
38	38	607/4	607/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	684						
38	38	148	148	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	685						
38	38	150	150	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	686						
38	38	303/2	303/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	687						
38	38	607/4	607/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	688						
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	689						
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	690						
39	39	152	152	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	691						
39	39	153	153	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	692						
39	39	154	154	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	693						
39	39	152	152	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	694						
39	39	153	153	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	695						
39	39	155	155	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	696						
39	39	152	152	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	697						
39	39	305/2	305/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	698						
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	699						
39	39	153	153	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	700						
39	39	307/2	307/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	701						
39	39	615/4	615/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	702						
39	39	154	154	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	703						
39	39	309/2	309/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	704						
39	39	619/4	619/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	705						
39	39	155	155	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	706						
39	39	621/4	621/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	707						
39	39	311/2	311/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	708						
39	39	623/4	623/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	709						
40	40	156	156	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	710						
40	40	313/2	313/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	711						
40	40	627/4	627/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	712						
40	40	157	157	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	713						
40	40	315/2	315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	714						
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	715						
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	716						
40	40	317/2	317/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	717						
40	40	635/4	635/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	718						
40	40	159	159	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	719						
40	40	637/4	637/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	720						
40	40	319/2	319/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	721						
40	40	639/4	639/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	722						
40	40	156	156	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	723						
40	40	157	157	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	724						
40	40	159	159	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	725						
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	726						
40	40	157	157	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	727						
40	40	158	158	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	728						
40	40	159	159	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	729						
41	41	160	160	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	730						
41	41	162	162	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	731						
41	41	325/2	325/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	732						
41	41	651/4	651/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	733						
41	41	163	163	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	734						
41	41	327/2	327/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	735						
41	41	655/4	655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	736						
41	41	160	160	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	737						
41	41	321/2	321/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	738						
41	41	643/4	643/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	739						
41	41	161	161	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	740						
41	41	323/2	323/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	741						
41	41	647/4	647/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	742						
41	41	162	162	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	743						
41	41	160	160	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	744						
41	41	162	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	745						
42	42	164	164	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	746						
42	42	329/2	329/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	747						
42	42	165	165	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	748						
42	42	331/2	331/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	749						
42	42	663/4	663/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	750						
42	42	166	166	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	751						
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	752						
42	42	167	167	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	753						
42	42	164	164	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	754						
42	42	329/2	329/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	755						
42	42	165	165	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	756						
42	42	331/2	331/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	757						
42	42	663/4	663/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	758						
42	42	166	166	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	759						
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	760						
42	42	164	164	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	761						
42	42	165	165	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	762						
42	42	166	166	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	763						
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	764						
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	765						
43	43	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	766						
43	43	170	170	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	767						
43	43	341/2	341/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	768						
43	43	683/4	683/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	769						
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	770						
43	43	343/2	343/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	771						
43	43	687/4	687/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	772						
43	43	168	168	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	773						
43	43	170	170	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	774						
43	43	341/2	341/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	775						
43	43	683/4	683/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	776						
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	777						
43	43	343/2	343/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	778						
43	43	687/4	687/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	779						
43	43	168	168	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	780						
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	781						
43	43	169	169	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	782						
43	43	339/2	339/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	783						
43	43	679/4	679/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	784						
43	43	170	170	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	785						
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	786						
43	43	171	171	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	787						
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	788						
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	789						
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	790						
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	791						
44	44	174	174	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	792						
44	44	349/2	349/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	793						
44	44	699/4	699/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	794						
44	44	175	175	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	795						
44	44	172	172	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	796						
44	44	345/2	345/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	797						
44	44	691/4	691/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	798						
44	44	173	173	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	799						
44	44	693/4	693/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	800						
44	44	347/2	347/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	801						
44	44	695/4	695/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	802						
44	44	174	174	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	803						
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	804						
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	3	1/4	1/4	1	805						
44	44	172	172	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	806						
44	44	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	807						
44	44	349/2	349/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	808						
44	44	699/4	699/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	809						
44	44	175	175	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	810						
44	44	351/2	351/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	811						
44	44	703/4	703/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	812						
45	45	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	813						
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	814						
45	45	178	178	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	815						
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	816						
45	45	176	176	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	817						
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	818						
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	819						
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	820						
45	45	357/2	357/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	821						
45	45	715/4	715/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	822						
45	45	179	179	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	823						
45	45	717/4	717/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	824						
45	45	359/2	359/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	825						
45	45	719/4	719/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	826						
45	45	176	176	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	827						
45	45	353/2	353/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	828						
45	45	707/4	707/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	829						
45	45	177	177	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	830						
45	45	709/4	709/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	831						
45	45	355/2	355/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	832						
45	45	711/4	711/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	833						
45	45	178	178	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	834						
45	45	357/2	357/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	835						
45	45	715/4	715/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	836						
45	45	179	179	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	837						
45	45	717/4	717/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	838						
45	45	359/2	359/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	839						
45	45	719/4	719/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	840						
46	46	180	180	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	841						
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	842						
46	46	182	182	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	843						
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	844						
46	46	180	180	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	845						
46	46	361/2	361/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	846						
46	46	723/4	723/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	847						
46	46	181	181	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	848						
46	46	725/4	725/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	849						
46	46	363/2	363/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	850						
46	46	727/4	727/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	851						
46	46	182	182	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	852						
46	46	365/2	365/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	853						
46	46	731/4	731/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	854						
46	46	183	183	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	855						
46	46	733/4	733/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	856						
46	46	367/2	367/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	857						
46	46	735/4	735/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	858						
46	46	180	180	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	859						
46	46	361/2	361/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	860						
46	46	723/4	723/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	861						
46	46	181	181	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	862						
46	46	725/4	725/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	863						
46	46	363/2	363/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	864						
46	46	727/4	727/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	865						
46	46	182	182	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	866						
46	46	365/2	365/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	867						
46	46	731/4	731/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	868						
46	46	183	183	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	869						
46	46	733/4	733/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	870						
46	46	367/2	367/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	871						
46	46	735/4	735/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	872						
47	47	184	184	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	873						
47	47	185	185	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	874						
47	47	186	186	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	875						
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	876						
47	47	184	184	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	877						
47	47	373/2	373/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	878						
47	47	747/4	747/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	879						
47	47	187	187	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	880						
47	47	375/2	375/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	881						
47	47	751/4	751/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	882						
47	47	184	184	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	883						
47	47	369/2	369/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	884						
47	47	739/4	739/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	885						
47	47	185	185	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	886						
47	47	371/2	371/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	887						
47	47	743/4	743/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	888						
47	47	186	186	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	889						
47	47	373/2	373/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	890						
47	47	747/4	747/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	891						
47	47	187	187	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	892						
47	47	375/2	375/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	893						
